start,end,text
40970.272,40971.272,See you on the other side.
40972.256,40972.756,See ya!
40974.72,40975.72,I love you.
40976.0,40976.5,Hey!
40977.024,40977.524,See?
40977.536,40978.536,"Sektor abi, sektor abi, sektor."
40979.616,40980.616,I know you're being...
40980.992,40981.992,Sit in the bathroom.
40983.904,40984.904,Thank you.
40985.632,40986.632,Let me make this joke.
40986.496,40987.335999999996,I'm gonna get it.
40989.184,40992.424,and I got to read the letter in that.
40992.424,40994.424,Now it's in the 7th.
40994.88,41000.829999999994,"Can't tell you, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're gonna see Dallas, you're"
41000.896,41001.396,So...
41007.072,41009.072,everybody's in.
41008.032,41008.532,Bye!
41009.6,41010.6,Thank you very much.
41016.064,41017.064,See you next time.
41016.544,41017.544,Thank you very much.
41018.688,41019.188,Bye.
41032.992,41033.992,There.
41033.6,41034.6,Thank you.
41038.208,41039.568,Are you sure you're okay? No.
41039.872,41041.872,I'm gonna be trying to do this.
41042.368,41044.368,I'm gonna...
41044.704,41046.704,See you later.
41049.568,41050.068,I'm thinking...
41050.144,41053.008,Thanks for watching!
41053.632,41054.132,Bye!
41054.24,41054.74,Oh!
41060.032,41061.032,Thank you.
41062.4,41062.9,Bye bye.
41063.68,41065.68,all that.
41069.728,41070.728,Bye.
41075.264,41076.264,This is it.
41079.712,41080.212,Bye!
41090.944,41091.444,Ah!
41096.32,41096.82,What?
41098.368,41099.368,No.
41098.976,41100.016,Let it all out now.
41100.32,41101.32,up.
41103.264,41103.764,No.
41104.256,41105.816,무사다
41108.128,41109.128,Thank you.
41108.576,41109.576,Thank you very much.
41109.28,41111.28,Thank you very much for watching.
41110.688,41112.688,Thank you so much for your help.
41112.096,41113.096,There you go.
41114.016,41116.016,Oh
41115.136,41116.136,I'm sorry.
41119.104,41119.943999999996,"Oh, I don't think so."
41119.936,41120.936,This is the guy I was on.
41121.664,41122.664,Thank you.
41129.152,41130.152,Oh my god.
41131.2,41133.399999999994,"and I'm a person, and a person will otherwise."
41136.16,41137.16,Thank you.
41136.8,41137.8,Help!
41140.224,41142.224,and get your more hot air.
41142.048,41144.048,Thanks for watching.
41159.808,41161.808,and then we'll go to the next one.
41161.792,41164.392,"And if you do good water right here, I'm back."
41164.392,41165.692,You're out.
41166.016,41167.016,Good job!
41169.056,41170.056,Thank you.
41169.472,41170.472,more.
41172.704,41173.704,Thank you very much.
41177.92,41179.92,"Oh, you forgot to put that in. You were trying to wash your"
41180.064,41181.064,There you go.
41182.688,41183.688,Thank you.
41183.648,41185.648,very nice.
41184.576,41186.576,over again.
41189.472,41191.472,Please subscribe to my channel.
41189.792,41190.792,We're getting her first.
41191.488,41192.488,away.
41214.4,41215.4,Thank you.
41219.776,41221.776,and I hope that I'll see you next time.
41223.36,41223.86,haha
41224.96,41226.96,Thank you for your time.
41226.176,41226.676,So...
41231.2,41233.2,Thank you.
41231.488,41233.488,I thought you were like...
41234.56,41236.56,Thanks for watching.
41235.776,41236.776,right.
41246.336,41247.336,I'm sorry.
41247.04,41247.88,"Okay, this is the end."
41247.904,41250.184,그럼 또 뵙는
41248.704,41249.704,Thank you very much.
41250.208,41250.708,Okay.
41258.912,41259.412,Yeah.
41262.528,41264.528,ご視聴ありがとうございました
41269.472,41269.722,"So, we're going to do a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of"
41272.768,41274.768,the orders we move to get your hair wet.
41275.808,41277.576,Thank you.
41277.984,41278.984,I would like it.
41283.392,41283.892,Bye!
41283.904,41284.904,out.
41285.472,41287.472,I have a computer in this list.
41289.952,41290.952,That's not really the best.
41293.984,41294.484,Bye!
41295.2,41296.2,And then we'll see you next time.
41296.224,41296.724,Bye!
41298.144,41299.144,Not here here.
41300.32,41302.32,Are you ready to go?
41306.304,41307.304,Thank you very much.
41307.232,41307.732,Bye!
41307.808,41308.808,Thank you.
41310.272,41311.272,now.
41311.232,41311.732,Yeah.
41317.44,41318.44,Thank you.
41318.496,41319.496,.
41319.008,41319.508,Yeah.
41324.352,41324.852,Bye.
41324.832,41326.832,Thanks for watching!
41325.152,41326.152,now.
41326.944,41327.944,Thank you for watching.
41328.544,41335.544,Thanks for watching.
41332.64,41334.64,I think we have fun.
41337.376,41337.876,Bye!
41341.152,41343.152,Thanks for watching.
41341.728,41342.728,your Spice World itself.
41350.752,41351.752,Thank you very much.
41357.632,41358.632,Thank you.
41359.744,41360.744,"Oh, my gosh."
41361.152,41362.152,Thank you.
41362.592,41364.592,of I mean.
41363.488,41364.488,Thank you.
41364.032,41366.032,actually.
41366.208,41367.688,"I'm on it, I'm on it."
41367.712,41368.212,There we go.
41369.024,41370.024,Bye.
41372.192,41372.692,Ow!
41372.704,41375.384,"Oh, oh"
41375.52,41376.52,See you next time.
41376.608,41378.608,out.
41380.0,41380.5,Bye!
41382.144,41383.384,would I need to tell?
41383.68,41387.304,Thank you.
41388.128,41388.628,Okay.
41390.144,41390.984,I can do for me.
41390.984,41391.484,I'm just...
41391.68,41392.68,more.
41396.512,41398.512,"Well, I hear everything."
41397.664,41398.664,I'm gonna prepare.
41398.688,41399.688,"So, first."
41403.36,41404.36,Everybody is there.
41404.256,41406.256,"So, I am"
41445.6,41446.439999999995,Bye bye.
41446.08,41446.58,Bye!
41447.04,41447.54,Go!
41447.456,41447.956,Woohoo!
41449.056,41449.556,What?
41452.0,41453.0,I'll leave her.
41454.976,41455.976,Thank you.
41455.52,41457.52,You're all you want to hear about it.
41460.16,41460.66,Bye.
41461.44,41462.44,It's...
41463.104,41464.104,Thank you.
41468.512,41469.012,Really?
41476.32,41477.32,"So, man, let's do it."
41477.536,41478.536,I'm going to go.
41478.848,41479.848,"So, thank you."
41480.256,41481.096,Good evening.
41481.472,41482.472,and maybe.
41483.264,41484.264,Thank you.
41483.936,41485.936,"So, keep your hands on your fingers."
41488.128,41489.128,Bye.
41489.28,41490.28,Thank you.
41495.488,41497.488,We're gonna be our doing all we got.
41498.688,41499.688,and so far.
41505.216,41506.496,I'm a human child.
41512.672,41514.672,and then you go on your marriage.
41514.336,41515.336,Oh my god.
41515.904,41516.414000000004,구독과 좋아요는 좋아요
41516.8,41518.8,We can make your turn right.
41518.8,41520.8,Then we can make a mistake.
41520.544,41524.984000000004,"Yeah, yeah yeah, yeah, yeah yeah, yeah, yeah yeah, yeah, yeah yeah, yeah yeah, yeah yeah, yeah yeah, yeah yeah, yeah yeah,"
41525.664,41526.984,Now you have your own.
41527.168,41532.168,I'm not going to be so happy!
41532.168,41535.168,I'm going to be so happy!
41535.872,41537.872,Morning to you!
41543.328,41544.328,Bye!
41544.328,41545.328,I'm working better.
41545.408,41546.608,Are you kidding me?
41551.104,41552.104,Thanks.
41551.552,41553.552,Let me cut it out.
41553.248,41553.748,Help!
41553.856,41555.096,Do you want to go?
41555.52,41556.52,I'm not done.
41559.264,41560.264,Go there.
41560.096,41561.576,Bye bye.
41565.568,41566.068,Yeah.
41566.08,41567.08,Here we go.
41567.52,41568.52,you want to get out.
41571.744,41573.744,Well that was a
41573.408,41574.408,So...
41576.032,41576.532,Bye!
41585.376,41586.376,謝謝
41604.96,41605.46,So here.
41605.952,41606.452,Bye!
41606.944,41608.944,may be the whole batter.
41615.744,41616.244,Yeah.
41617.12,41619.12,I'm right here with me.
41619.008,41619.508,Bye!
41620.352,41621.352,Thank you very much.
41621.184,41622.184,Thank you.
41623.552,41625.552,with you.
41626.24,41628.24,and I'll do this.
41635.808,41637.808,Thanks for watching.
41637.344,41638.344,Bye!
41639.392,41640.652,我們就會跟大家
41640.96,41646.632,Thank you.
41646.4,41646.9,Bye.
41646.88,41647.88,Okay.
41648.32,41650.32,already over.
41651.776,41652.776,that.
41652.256,41652.756,Thank you.
41652.736,41653.736,Bye.
41653.312,41653.812,Bye!
41653.952,41654.452,OK.
41655.2,41656.799999999996,大家看看
41657.824,41658.824,Thank you.
41662.592,41663.901999999995,咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦�
41665.472,41666.312,"Okay, thank you."
41668.736,41669.736,Thank you.
41670.176,41672.176,Bye!
41672.8,41674.12,I don't think we can adapt to that.
41689.184,41690.184,We're here!
41692.256,41692.756,와!
41693.76,41694.920000000006,that what the measure says.
41706.016,41706.516,Bye.
41707.616,41708.116,Yes.
41709.664,41710.464,I'm going to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one to be the first one
41710.56,41712.56,No!
41712.56,41716.56,I'm going to do it.
41716.928,41717.928,Thanks for watching.
41717.6,41718.6,Like this.
41718.496,41719.496,Okay.
41719.552,41720.052,WOOOOO!
41721.088,41721.928,I'm gonna go now.
41723.648,41724.648,那是誰啊
41725.088,41727.088,get the guys so far too.
41726.816,41728.816,Do you want your bread?
41728.816,41730.816,"I don't want your bread, I don't want your bread."
41729.952,41732.432,"So, bye for now."
41732.432,41733.632,"We're good, thank you."
41733.632,41735.632,We're gonna be going to make a goals.
41735.632,41737.632,We're gonna be a goal.
41738.432,41740.432,"Let's go, let's go!"
41740.448,41743.448,We're going to turn on the water.
41744.128,41746.128,Ha ha ha!
41750.848,41752.848,We're going to go in here.
41754.144,41756.144,you can switch on the volume.
41755.552,41758.072,"in the water, in the sand, in the water."
41759.328,41760.608,ونعلم هذا
41760.64,41761.64,I will show you.
41761.472,41763.472,and we'll get back to it.
41763.68,41765.68,you okay?
41766.048,41767.048,That's what I'm going to do.
41768.16,41770.16,Se você não me lembrar de um homem?
41773.024,41773.524,Bye!
41775.904,41776.904,에이파이아
41777.088,41777.928,You're kidding.
41781.6,41782.1,Thanks for watching!
41789.888,41790.888,I'm real.
41795.712,41796.712,Thank you.
41812.0,41813.5,Mas eu vou virar o seu lado.
41814.784,41815.784,Thank you very much.
41816.256,41818.256,more and more.
41818.208,41818.708,아..
41818.592,41823.624,Bye.
41841.184,41841.684,I'll see you next time.
41844.512,41845.012,Bye!
41851.008,41851.508,So...
41853.504,41854.004,Okay.
41855.264,41857.264,probably right where it always is.
41858.88,41860.219999999994,"It's always somewhere, right?"
41860.288,41860.788,Bye.
41860.832,41861.832,way.
41862.048,41863.048,Thank you.
41867.072,41867.572,I'm sorry.
41867.68,41868.68,Bye.
41872.224,41873.224,Thank you.
41877.024,41878.024,Alright.
41884.576,41885.916,"I'm in the hole, man."
41885.984,41886.984,But in that case...
41887.904,41888.904,我們先進來
41889.92,41891.92,We'll have a baby now.
41900.0,41901.0,Thank you.
41904.864,41905.364,Thank you!
41927.808,41928.308,Bye!
41964.928,41970.16,You
41968.864,41969.864,Danke.
41983.328,41985.328,안녕!
42000.224,42000.724,Yeah.
42001.312,42002.312,.
42001.92,42002.92,Thank you.
42002.24,42004.24,Thank you for watching our video.
42011.584,42012.224,給我吧
42012.352,42013.352,and your best over.
42014.624,42015.624,Thanks for watching.
42015.392,42031.976,Thank you.
42032.832,42033.332,Bye!
42034.688,42035.328,"好,我們先說一下"
42036.576,42037.576,Okay.
42045.792,42046.292,Good luck!
42046.336,42047.336,a drink.
42050.976,42051.976,and don't worry about it.
42055.52,42056.52,I'm going to die.
42056.928,42057.928,You're already dead.
42073.408,42074.408,謝謝
42073.952,42074.952,I'm going to die.
42077.312,42103.304,Thank you.
42103.008,42104.008,Bye.
42114.496,42115.496,Thank you.
42115.84,42116.84,I'm sorry.
42119.168,42120.168,Thank you.
42119.776,42120.776,you're the only one.
42121.216,42122.056,Bye.
42124.576,42126.576,or
42126.368,42127.368,Thanks for watching.
42127.008,42129.008,"Okay, I'm going to do it."
42128.032,42128.532,Bye!
42131.488,42131.988,Oh!
42132.256,42133.256,another here.
42140.832,42147.112,Thank you.
42146.816,42147.816,That's a good one.
42150.688,42151.688,I'm gonna go.
42151.168,42152.168,謝謝大家
42152.032,42155.712,"Alright, now we're moving."
42174.048,42175.488000000005,and that is all that.
42179.776,42180.776,Thank you.
42186.08,42188.08,Oh
42186.848,42187.687999999995,"Yeah, probably."
42188.64,42189.64,Thank you.
42189.376,42191.376,right now.
42192.96,42194.56,"Right, oh yeah, we can make that one."
42194.56,42195.96,But I didn't think I wasn't out.
42195.904,42197.904,I'm going to go and have a good day.
42197.904,42198.904,Good night.
42198.816,42199.816,Thank you.
42199.264,42200.104,Bye!
42201.088,42202.088,Look at her face.
42205.6,42207.6,"You're right, we're right."
42209.024,42209.863999999994,See you next time.
42221.056,42223.056,We're opening it. I don't like it.
42222.208,42223.208,"You sell it, honey."
42223.68,42225.68,Thanks for watching.
42224.672,42225.172,拜拜
42225.536,42226.376,I'll get in the bag.
42226.656,42227.656,好
42228.0,42228.25,"구독, 좋아요, 좋아요"
42233.088,42234.088,Thank you.
42238.56,42240.56,계속해!
42241.216,42243.216,Thanks for watching!
42241.92,42242.92,love.
42243.52,42244.35999999999,Thank you.
42246.56,42247.56,Thanks.
42248.352,42249.191999999995,Bye!
42250.528,42251.518,으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으으
42251.904,42254.404,"Oh, can't see the lead of the towel."
42257.152,42258.492,You can click all upstairs.
42261.44,42262.44,You bounce it all in there!
42263.744,42264.744,I'm playing that upstairs.
42266.976,42267.476,Yeah.
42274.368,42275.368,Amir Abal.
42275.328,42277.328,better down here.
42287.072,42288.072,Well...
42293.312,42294.312,I need it.
42297.152,42297.652,Go!
42299.904,42300.744,See you on him.
42300.448,42301.448,bounce it for a little bit.
42302.432,42302.932,Bye!
42305.088,42306.628000000004,"Oh, you're gonna come up with us?"
42307.488,42309.488,Daddy are you staying down?
42308.512,42309.512,Let me out.
42313.792,42314.792,We're all going to meet up.
42314.528,42315.028,Cheers!
42315.04,42316.04,Oh!
42317.792,42318.792,Thank you.
42324.672,42325.672,I think I'm going to do it.
42325.056,42326.056,What is this?
42330.848,42331.848,Paul?
42333.856,42334.356,I'll let my ass.
42360.032,42360.532,I'm not.
42362.24,42362.74,So...
42383.36,42384.36,"So, that's it."
42389.216,42389.716,So...
42395.872,42397.872,Good luck!
42407.872,42408.872,夠大
42409.888,42411.888,all the way.
42414.048,42415.048,I'll be there.
42418.88,42419.38,Well...
42419.808,42420.308,It's...
42420.256,42421.256,Newer first.
42421.088,42423.088,I'm going to want to...
42421.536,42422.536,grab.
42424.288,42425.288,when you're in that ass.
42426.368,42427.368,when you're in.
42429.504,42430.004,Oh!
42434.688,42435.188,I have...
42437.056,42437.556,I am...
42438.464,42440.464,have a good trip.
42440.192,42442.192,Well...
42442.368,42444.368,She might want to grab it.
42448.512,42449.012,Yeah.
42450.656,42451.656,What would you like?
42451.52,42452.02,Bye bye.
42455.168,42457.168,"Oh, this is the r-"
42456.224,42456.724,Good evening.
42459.68,42461.68,and make
42460.064,42463.064,sure that.
42460.608,42461.648,and supporting.
42464.8,42465.8,Thank you.
42472.512,42473.512,I think...
42479.744,42480.244,Bye!
42484.864,42485.364,끝!
42485.568,42486.648,では、今もされ!
42488.896,42489.896,Thank you.
42490.656,42491.156,Okay.
42490.976,42491.976,チェルー
42492.32,42493.159999999996,Bye!
42495.072,42496.072,You're better.
42495.456,42495.956,안녕!
42505.024,42506.024,Christ.
42505.376,42507.376,"So, we're going to go to the floor and the laundry room."
42507.648,42508.648,There's more.
42508.96,42510.909999999996,ああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああああ
42511.936,42512.776,Okay.
42517.056,42517.556,Ah!
42527.136,42528.136,Uh-huh.
42530.88,42532.84,Thank you.
42532.512,42533.512,Bye.
42534.112,42535.112,Good night.
42535.808,42536.808,That was a good idea.
42537.088,42538.368,"Okay, so we can see it."
42538.368,42539.208000000006,We got it.
42539.424,42539.924,Bye!
42539.808,42540.808,"Sorry, but..."
42541.088,42541.588,Bye!
42542.048,42543.728,We're gonna bring it right here.
42543.456,42544.456,Thank you.
42544.608,42546.608,"No, be."
42547.872,42548.372,Bye.
42549.696,42550.696,好
42552.224,42554.224,"I'm sorry, I'm sorry."
42555.936,42556.936,Thank you.
42556.576,42557.416,Bye.
42561.6,42562.439999999995,"Oh, yeah."
42563.296,42563.796,all the day.
42563.904,42564.904,Let's go!
42569.76,42571.76,Can you take another thing for a second? Yeah.
42575.744,42576.744,Yeah.
42581.056,42583.056,What did you say?
42581.664,42582.164,No!
42582.656,42583.156,Bye!
42590.688,42592.928,"here because I was going to throw under the crab, right?"
42598.176,42599.176,Thank you.
42603.808,42607.007999999994,"В воду не надо, а ты где-то не видел?"
42607.648,42609.648,You should tell me the show.
42614.848,42621.32,Thank you.
42624.608,42626.608,We're going all the way.
42626.4,42626.9,Bye!
42628.0,42628.5,Yeah.
42635.04,42636.04,who this is?
42637.92,42639.92,네.
42641.152,42641.652,I think but...
42641.632,42642.632,the research study.
42643.872,42646.872,やっぱり、私は気をつけているのか、どこだった?
42647.264,42649.264,So there's a little...
42648.16,42648.66,Later.
42650.368,42651.368,Thank you.
42650.72,42651.72,Sorry.
42653.344,42654.543999999994,"Well, Madison's not listening."
42656.512,42658.512,is just me.
42657.312,42658.312,Thank you.
42658.016,42661.016,"It's like, you know, how would I take a video of you on my phone?"
42661.376,42663.376,and that video just
42662.272,42663.272,Thanks.
42662.912,42664.912,"So,"
42663.392,42665.392,See you then.
42664.288,42665.288,reporting this.
42665.024,42667.024,See you later.
42665.824,42666.824,for this.
42666.976,42668.976,and then the p-
42667.648,42668.648,Bye.
42668.032,42670.772,"So research that news, they'll come pick it back up."
42671.264,42672.264,And then they'll...
42676.576,42677.836,"I'm living it right now, you're..."
42677.92,42678.92,over this.
42682.24,42684.24,"Master, Master!"
42687.552,42688.552,Thanks.
42688.192,42689.392,I remember being a pet.
42691.328,42691.828,Ow!
42693.216,42694.216,Galává!
42698.08,42700.08,Oh
42701.696,42702.776000000005,I know that was nice.
42710.752,42712.752,Thanks for watching.
42726.176,42728.176,out.
42731.136,42731.636,Yeah.
42739.648,42741.648,See you again now.
42742.048,42750.856,Thank you.
42759.456,42760.295999999995,我再說什麼
42760.224,42761.524000000005,That's a great relationship.
42761.568,42762.068,Bye!
42762.464,42763.464,阿美
42763.68,42764.68,자고!
42764.704,42766.704,you put them back.
42765.472,42766.472,again.
42766.176,42767.176,I'm almost...
42768.032,42769.032,C'est plus...
42769.6,42770.6,Y por eso.
42774.336,42776.336,Good job.
42776.224,42776.724,Again.
42786.336,42786.836,Bye!
42786.784,42787.284,What?
42789.152,42792.152,I will let the dog see him well.
42792.672,42793.172,Hey!
42793.312,42793.812,안녕!
42794.016,42794.516,Bye!
42795.456,42795.956,I'll...
42796.256,42796.756,Go!
42796.96,42797.96,I was...
42797.76,42798.26,Bye guys!
42799.68,42800.68,Okay.
42800.16,42802.16,I will bounce my belly.
42802.56,42803.06,就算了
42807.328,42808.328,way.
42807.744,42808.244,好嘞
42809.76,42811.32,안녕!
42812.48,42813.32,那是我的
42813.28,42815.28,and let's play with you.
42815.968,42816.968,and I
42817.056,42818.056,So you are in matters.
42818.176,42819.176,in the morning.
42824.608,42825.608,Ow!
42825.6,42827.22,I'm on the out.
42827.296,42829.296,I will invite a fight.
42828.608,42829.608,Thank you.
42829.6,42830.1,Bye guys!
42831.84,42833.84,You're on the body!
42834.336,42836.336,and my new
42835.008,42836.008,Okay.
42835.584,42836.084,See ya!
42845.472,42845.972,Bye!
42847.008,42848.568,"Okay, we've got a few more diapers."
42848.096,42849.096,"So, right away."
42850.432,42851.432,안녕!
42851.424,42853.424,Try again.
42852.896,42853.396,Ah!
42856.16,42857.560000000005,Good!
42859.808,42860.308,Ehh?
42860.864,42862.864,And the dog.
42863.072,42863.572,Bye!
42863.776,42867.256,"Oh, oh"
42867.296,42867.796,Bye!
42867.712,42868.551999999996,Aaaaaa!
42868.96,42870.96,And are there any more?
42871.744,42873.184,Look over there!
42873.184,42875.104,But medicine is a problem with this cell phone.
42875.36,42877.520000000004,and we get down or rather than snowing or something.
42877.520000000004,42877.92,"No, we're going to come out here"
42877.92,42879.48,at their homework day.
42878.72,42879.72,Thank you.
42879.552,42881.552,Now what do you think of?
42881.696,42883.696,그럼 그럼
42885.472,42887.472,"Oh, I know."
42887.472,42890.472,I know.
42890.472,42893.472,I'm not gonna put the thing for him.
42896.896,42897.896,Thank you.
42900.384,42901.784,"I'm sorry, shit."
42901.76,42903.76,all of them back out again. You put them back in.
42904.64,42906.64,and
42910.08,42911.08,Hello.
42910.528,42912.528,今
42910.88,42911.88,再見
42912.096,42916.536,I'm gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who's gonna be the one who
42916.672,42917.871999999996,Heet ook nog dat we!
42918.272,42918.772,Ehhh!
42919.104,42920.104,And...
42920.928,42924.768,You know what my friend is.
42924.64,42925.64,I'm gonna be...
42925.6,42926.1,Bye.
42926.944,42927.444,Thank you.
42927.52,42928.35999999999,Go to bed.
42928.384,42929.744,Bye!
42930.304,42931.804,Let's take a last one then.
42931.776,42932.276,I'm gonna be.
42932.736,42936.456,And then I'm gonna take her to the light and put it in.
42937.6,42938.439999999995,But it is.
42940.064,42941.384,But do we know we're next?
42941.312,42942.312,you're leaving a day.
42942.752,42943.752,Thank you.
42943.552,42944.552,さすがら、やばい!
42944.64,42945.64,謝謝大家
42945.216,42945.716,Hey!
42945.6,42947.6,Thank you.
42950.432,42952.432,You're not the one who can't out.
42954.432,42957.112,In the end!
42958.976,42960.196,Bye!
42962.432,42963.432,Bye.
42965.664,42967.664,I'm so sorry.
42967.872,42968.872,Oh!
42969.312,42970.672,We'll be right back to you!
42973.28,42973.78,Ooooooh!
42974.016,42975.016,I'm sorry.
42988.096,42989.096,だがで
42992.064,42993.064,See ya!
42993.088,42994.088,Thank you.
42994.144,42995.144,Oh.
42998.688,43000.688,really.
43003.168,43004.168,See you next week.
43003.904,43004.904,I'll see you next time.
43004.448,43005.448,Bye.
43006.432,43007.432,Thank you.
43009.28,43010.56,to keep hearing the dinghy.
43010.592,43011.592,We're coming.
43011.424,43012.424,and
43020.352,43022.352,Thanks for watching.
43020.672,43022.672,you thought about what.
43021.664,43023.064,We're gonna maybe wanna do.
43024.192,43026.192,Did you leave it on the chair?
43031.584,43032.304000000004,等候我必须来
43033.312,43035.312,she's gonna be right
43034.368,43035.488000000005,she just went to go get Ali.
43035.872,43037.872,I know she just wanted to go get her
43038.688,43039.688,Thank you very much.
43039.456,43040.456,really nice.
43046.016,43047.016,Uh-huh.
43048.544,43049.544,So is it.
43050.08,43051.08,Daddy?
43051.552,43052.392,That's it.
43052.864,43054.864,Daddy's going to...
43054.496,43056.496,Thanks for watching!
43055.232,43056.232,Bye.
43056.224,43057.224,Bye-bye!
43057.504,43058.004,Yeah.
43058.528,43059.028,Bye!
43060.768,43062.768,You've even had a dad.
43068.096,43069.096,be nice.
43073.376,43074.376,Thank you.
43073.664,43074.664,Yeah.
43074.944,43075.944,"Please, yeah."
43076.8,43078.16,Don't let me go!
43084.224,43085.224,Bye.
43088.416,43088.926,오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오오
43094.752,43095.752,Thank you.
43097.312,43098.792,"Oh, no, no."
43098.816,43099.816,I love it.
43101.44,43102.44,What are you doing?
43103.296,43103.776000000005,A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A-A
43106.912,43108.912,you.
43107.392,43108.392,I don't want to do.
43108.64,43109.479999999996,on my next turn.
43118.528,43119.528,Thank you.
43124.832,43125.832,Oh.
43125.216,43126.216,Let's move on.
43126.144,43128.144,reading.
43127.424,43129.424,around the...
43128.0,43129.0,lower.
43137.088,43138.168000000005,And if you want to be my big.
43138.144,43139.144,help her.
43139.04,43140.04,with.
43140.448,43141.448,choice.
43140.768,43141.768,Bye-bye.
43141.376,43142.376,you.
43142.112,43144.112,She's just pulled everything off.
43179.968,43180.968,Thank you.
43184.16,43185.16,I'm gonna get there.
43185.16,43186.16,My people will read down.
43206.592,43207.592,Good one.
43255.68,43256.18,Oh!
43260.8,43262.8,いいんだ
43263.072,43264.072,it.
43265.024,43266.064,Good luck!
